Project	Case_ID	Sample_Type	Raw_Count	Filtered_Count
TCGA-OV	f6ebf3a7-31c6-4f4c-9a0b-74cf35bfedf6	Primary Tumor	248	34
TCGA-OV	f7752d6e-f9cd-4dc9-ab01-3ab87acb21e4	Primary Tumor	704	39
TCGA-OV	f7752d6e-f9cd-4dc9-ab01-3ab87acb21e4	Solid Tissue Normal	1298	62
TCGA-OV	f8a5547f-f1bc-4c01-8b68-25b5ee0caeab	Blood Derived Normal	393	28
TCGA-OV	f8a5547f-f1bc-4c01-8b68-25b5ee0caeab	Primary Tumor	565	77
TCGA-OV	f9793a4b-c0e7-4475-bf80-69543b7ee2f6	Blood Derived Normal	169	16
TCGA-OV	f9793a4b-c0e7-4475-bf80-69543b7ee2f6	Primary Tumor	542	92
TCGA-OV	f9c835db-2ab6-4bf5-826f-48723493c0ec	Blood Derived Normal	626	77
TCGA-OV	f9c835db-2ab6-4bf5-826f-48723493c0ec	Primary Tumor	247	13
TCGA-OV	f9f44f86-10c7-4473-b156-5afbfa9a2ad0	Blood Derived Normal	653	58
TCGA-OV	f9f44f86-10c7-4473-b156-5afbfa9a2ad0	Primary Tumor	507	49
TCGA-OV	fbb45305-de8d-4baf-8bd0-047b29c2e9d9	Blood Derived Normal	317	34
TCGA-OV	fbb45305-de8d-4baf-8bd0-047b29c2e9d9	Primary Tumor	437	43
TCGA-OV	fd4740db-76a8-4362-be71-7b609479bb67	Blood Derived Normal	82	10
TCGA-OV	fd4740db-76a8-4362-be71-7b609479bb67	Primary Tumor	111	15
TCGA-OV	fdd4adb8-9295-480a-9352-305b5eb51187	Blood Derived Normal	48	8
TCGA-OV	fdd4adb8-9295-480a-9352-305b5eb51187	Primary Tumor	127	21
TCGA-OV	fe0e3851-d8cb-4533-9536-b4826cd25f87	Blood Derived Normal	489	40
TCGA-OV	fe0e3851-d8cb-4533-9536-b4826cd25f87	Primary Tumor	826	85
TCGA-OV	fe402983-70da-44db-b7b1-c32702ddde26	Blood Derived Normal	487	53
TCGA-OV	fe402983-70da-44db-b7b1-c32702ddde26	Primary Tumor	480	44
TCGA-OV	feda41d8-ca56-425d-b149-4d5485328107	Primary Tumor	477	55
TCGA-OV	feda41d8-ca56-425d-b149-4d5485328107	Solid Tissue Normal	364	37
TCGA-OV	fef1696c-a8f4-4db6-8615-e486522baaaa	Blood Derived Normal	735	85
TCGA-OV	fef1696c-a8f4-4db6-8615-e486522baaaa	Primary Tumor	404	17
TCGA-OV	ff530f28-0ec0-4494-bb54-44bb055bae1c	Blood Derived Normal	824	40
TCGA-OV	ff530f28-0ec0-4494-bb54-44bb055bae1c	Primary Tumor	1101	71
TCGA-UCEC	002724fa-7051-49fa-9c58-4bcb7eba4ac6	Blood Derived Normal	554	81
TCGA-UCEC	0119eab6-00e7-4346-aa52-cbbeeba3621d	Blood Derived Normal	671	90
TCGA-UCEC	0119eab6-00e7-4346-aa52-cbbeeba3621d	Primary Tumor	412	24
TCGA-UCEC	0547cdfa-c488-4da0-9bb5-4cc63a637179	Blood Derived Normal	204	21
TCGA-UCEC	0547cdfa-c488-4da0-9bb5-4cc63a637179	Primary Tumor	277	37
TCGA-UCEC	082e32c5-7f82-466a-b52d-a3293a8f8e57	Blood Derived Normal	54	6
TCGA-UCEC	08b11e0e-5b8e-45ea-9b6b-30e3185b03d7	Blood Derived Normal	217	17
TCGA-UCEC	08b11e0e-5b8e-45ea-9b6b-30e3185b03d7	Primary Tumor	604	78
TCGA-UCEC	1200c8b7-a058-4c01-bbe2-04ec09a65245	Blood Derived Normal	210	23
TCGA-UCEC	1200c8b7-a058-4c01-bbe2-04ec09a65245	Primary Tumor	340	39
TCGA-UCEC	1486a031-b74d-4976-8b0b-4569e6978f49	Blood Derived Normal	384	56
TCGA-UCEC	1486a031-b74d-4976-8b0b-4569e6978f49	Primary Tumor	231	40
TCGA-UCEC	1c7b41fc-daa7-4a6e-b553-aff73e8ebac6	Blood Derived Normal	133	21
TCGA-UCEC	1d9c2113-ddcb-4440-89c3-cd21cee6d401	Blood Derived Normal	356	23
TCGA-UCEC	1d9c2113-ddcb-4440-89c3-cd21cee6d401	Primary Tumor	349	36
TCGA-UCEC	233e947a-d5e2-48e5-a8ce-5da1abb20681	Blood Derived Normal	499	95
TCGA-UCEC	29c8f468-5ac1-4d6c-8376-e36e6d246926	Blood Derived Normal	370	32
TCGA-UCEC	29c8f468-5ac1-4d6c-8376-e36e6d246926	Primary Tumor	390	41
TCGA-UCEC	2b865f8c-539f-4cb2-8f08-41709e9511e5	Blood Derived Normal	481	20
TCGA-UCEC	2b865f8c-539f-4cb2-8f08-41709e9511e5	Primary Tumor	679	40
TCGA-UCEC	2f0640bc-598c-4714-9e9b-7e0f2ca4567f	Primary Tumor	215	37
TCGA-UCEC	2f4458b6-3caf-4e33-890e-a04722badd1b	Blood Derived Normal	189	27
TCGA-UCEC	2f4458b6-3caf-4e33-890e-a04722badd1b	Primary Tumor	269	33
TCGA-UCEC	32e33897-29c8-48f2-b833-98f37204e0e7	Blood Derived Normal	220	29
TCGA-UCEC	32e33897-29c8-48f2-b833-98f37204e0e7	Primary Tumor	174	14
TCGA-UCEC	38f9fe64-de79-498c-b3ca-1c83af0ed72a	Blood Derived Normal	460	36
TCGA-UCEC	38f9fe64-de79-498c-b3ca-1c83af0ed72a	Primary Tumor	402	27
TCGA-UCEC	3a4a6aff-4720-41fc-a114-85f38610ebb1	Blood Derived Normal	346	23
TCGA-UCEC	3a4a6aff-4720-41fc-a114-85f38610ebb1	Primary Tumor	379	35
TCGA-UCEC	3abaa1b6-7513-40e0-b79c-b968e788e932	Blood Derived Normal	223	51
TCGA-UCEC	3b21b47e-a15c-4b10-9702-62a14afdfb8c	Blood Derived Normal	1113	184
TCGA-UCEC	3b21b47e-a15c-4b10-9702-62a14afdfb8c	Primary Tumor	364	17
TCGA-UCEC	3cb83517-78a4-47b8-8b1e-57e765dbdd2e	Blood Derived Normal	227	13
TCGA-UCEC	3cb83517-78a4-47b8-8b1e-57e765dbdd2e	Primary Tumor	402	46
TCGA-UCEC	40a3ed98-3892-449c-b07e-7b7612bd997e	Blood Derived Normal	345	18
TCGA-UCEC	40a3ed98-3892-449c-b07e-7b7612bd997e	Primary Tumor	390	23
TCGA-UCEC	43714e9a-e9c4-4206-af92-1d00d2a8ae35	Blood Derived Normal	331	51
TCGA-UCEC	43714e9a-e9c4-4206-af92-1d00d2a8ae35	Primary Tumor	122	12
TCGA-UCEC	45d58088-d3f4-4eb0-b75c-bcb98c0981dc	Blood Derived Normal	195	19
TCGA-UCEC	45d58088-d3f4-4eb0-b75c-bcb98c0981dc	Primary Tumor	138	7
TCGA-UCEC	4806d9a6-e65d-4a82-b422-1b287980a0c6	Blood Derived Normal	269	11
TCGA-UCEC	4806d9a6-e65d-4a82-b422-1b287980a0c6	Primary Tumor	492	70
TCGA-UCEC	4abbd258-0f0c-4428-901d-625d47ad363a	Blood Derived Normal	194	20
TCGA-UCEC	4abbd258-0f0c-4428-901d-625d47ad363a	Primary Tumor	284	38
TCGA-UCEC	4af65655-a3bd-4252-9b2f-2b2c4394f95c	Blood Derived Normal	514	39
TCGA-UCEC	4af65655-a3bd-4252-9b2f-2b2c4394f95c	Primary Tumor	736	62
TCGA-UCEC	4fd1cb59-6c50-4355-9d37-a341e1f4fad9	Primary Tumor	429	58
TCGA-UCEC	553f0ccd-4e6f-4ae2-9b39-97529eb3d826	Blood Derived Normal	162	17
TCGA-UCEC	553f0ccd-4e6f-4ae2-9b39-97529eb3d826	Primary Tumor	166	23
TCGA-UCEC	585a1f31-3804-43ca-81e9-4e571fe03642	Blood Derived Normal	701	79
TCGA-UCEC	585a1f31-3804-43ca-81e9-4e571fe03642	Primary Tumor	494	34
TCGA-UCEC	59e9029a-8ddd-4447-b35a-72bc39f82a30	Blood Derived Normal	161	2
TCGA-UCEC	5b6b9d0f-787c-4ae9-afd4-de7ce6c57a42	Blood Derived Normal	219	25
TCGA-UCEC	5b6b9d0f-787c-4ae9-afd4-de7ce6c57a42	Primary Tumor	244	29
TCGA-UCEC	5cba9441-6812-49c0-a0f6-7928ed4e5b81	Blood Derived Normal	385	26
TCGA-UCEC	5cba9441-6812-49c0-a0f6-7928ed4e5b81	Primary Tumor	436	51
TCGA-UCEC	5dfdfcfc-72cc-4e33-aa3f-0d744eb94330	Blood Derived Normal	278	18
TCGA-UCEC	5dfdfcfc-72cc-4e33-aa3f-0d744eb94330	Primary Tumor	355	27
TCGA-UCEC	5e3b981e-73fe-4cc9-8c89-b420e8e2f426	Blood Derived Normal	276	35
TCGA-UCEC	5e3b981e-73fe-4cc9-8c89-b420e8e2f426	Primary Tumor	180	17
TCGA-UCEC	60fcf50a-8598-475d-8dd0-6b3044661233	Blood Derived Normal	153	10
TCGA-UCEC	60fcf50a-8598-475d-8dd0-6b3044661233	Primary Tumor	335	46
TCGA-UCEC	633e6994-3e8b-4c0b-9b79-06cf4ab6f9bc	Blood Derived Normal	400	34
TCGA-UCEC	633e6994-3e8b-4c0b-9b79-06cf4ab6f9bc	Primary Tumor	445	28
TCGA-UCEC	68181bc9-aa8b-44ec-8601-564b30ea0561	Blood Derived Normal	379	42
TCGA-UCEC	68181bc9-aa8b-44ec-8601-564b30ea0561	Primary Tumor	394	40
TCGA-UCEC	71fed998-8fac-4e6b-b38a-22c83e05e958	Blood Derived Normal	276	20
TCGA-UCEC	71fed998-8fac-4e6b-b38a-22c83e05e958	Primary Tumor	679	64
TCGA-UCEC	734ef97f-807c-480e-8df9-feaf041032d2	Blood Derived Normal	258	26
TCGA-UCEC	734ef97f-807c-480e-8df9-feaf041032d2	Primary Tumor	291	36
TCGA-UCEC	73e5310d-ba8c-4cbc-aa4f-e06206f898f4	Blood Derived Normal	92	4
TCGA-UCEC	73e5310d-ba8c-4cbc-aa4f-e06206f898f4	Primary Tumor	357	81
TCGA-UCEC	79ecc142-8f6e-4260-a7ce-c8e2a6212c35	Blood Derived Normal	174	15
TCGA-UCEC	79ecc142-8f6e-4260-a7ce-c8e2a6212c35	Primary Tumor	214	28
TCGA-UCEC	7b9947d5-e86b-4006-8890-ea5209584a88	Blood Derived Normal	259	33
TCGA-UCEC	7b9947d5-e86b-4006-8890-ea5209584a88	Primary Tumor	169	15
TCGA-UCEC	7dce4215-01f6-43e9-9378-9e22c26c23a2	Blood Derived Normal	374	43
TCGA-UCEC	7dce4215-01f6-43e9-9378-9e22c26c23a2	Primary Tumor	302	23
TCGA-UCEC	8432401d-799f-4f2f-b536-e79e1e8be064	Blood Derived Normal	478	54
TCGA-UCEC	8432401d-799f-4f2f-b536-e79e1e8be064	Primary Tumor	249	21
TCGA-UCEC	87e44856-eb9a-475f-96b1-047b7f77b0da	Blood Derived Normal	334	21
TCGA-UCEC	87e44856-eb9a-475f-96b1-047b7f77b0da	Primary Tumor	582	62
TCGA-UCEC	884fd57d-bd8e-40e7-82f6-0ba1c71101a9	Blood Derived Normal	358	37
TCGA-UCEC	884fd57d-bd8e-40e7-82f6-0ba1c71101a9	Primary Tumor	275	30
TCGA-UCEC	8bdd4e0e-5bec-43f2-b9fa-d6e94a72fe05	Primary Tumor	188	34
TCGA-UCEC	8bf0b156-6eb4-45e8-9cbb-0979efbea898	Primary Tumor	185	49
TCGA-UCEC	92a2cae3-b8ee-4ebb-ac5c-01e58749448f	Blood Derived Normal	523	42
TCGA-UCEC	92a2cae3-b8ee-4ebb-ac5c-01e58749448f	Primary Tumor	390	31
TCGA-UCEC	94817e78-78f5-4556-9394-610df65605e2	Blood Derived Normal	96	13
TCGA-UCEC	94817e78-78f5-4556-9394-610df65605e2	Primary Tumor	96	14
TCGA-UCEC	95e6d327-9ab7-45de-9527-f5634b3995c3	Blood Derived Normal	390	30
TCGA-UCEC	95e6d327-9ab7-45de-9527-f5634b3995c3	Primary Tumor	629	54
TCGA-UCEC	9731e0b3-c62d-43cb-8ae7-8f973d69ab19	Blood Derived Normal	347	67
TCGA-UCEC	976bb47a-d999-4e24-ad08-452fea73c846	Blood Derived Normal	267	39
TCGA-UCEC	976bb47a-d999-4e24-ad08-452fea73c846	Primary Tumor	218	17
TCGA-UCEC	9aa8c2b4-db32-4899-bf0c-d578cb175e90	Blood Derived Normal	101	15
TCGA-UCEC	9aa8c2b4-db32-4899-bf0c-d578cb175e90	Primary Tumor	250	38
TCGA-UCEC	9cde90c8-2be0-4328-a032-ff1dc19e66fd	Blood Derived Normal	104	9
TCGA-UCEC	a081da6f-51f3-4555-a6b8-736f8c6cda39	Blood Derived Normal	184	25
TCGA-UCEC	a081da6f-51f3-4555-a6b8-736f8c6cda39	Primary Tumor	280	28
TCGA-UCEC	a2a2dbda-d10c-49c4-86a8-61baf6160cda	Blood Derived Normal	406	33
TCGA-UCEC	a2a2dbda-d10c-49c4-86a8-61baf6160cda	Primary Tumor	180	17
TCGA-UCEC	a587e62e-430e-4f1b-82b7-6fbe856fdaf1	Blood Derived Normal	283	33
TCGA-UCEC	a587e62e-430e-4f1b-82b7-6fbe856fdaf1	Primary Tumor	225	20
TCGA-UCEC	a766d113-bc3f-4448-a4e5-f391fb0c0e22	Blood Derived Normal	86	9
TCGA-UCEC	a766d113-bc3f-4448-a4e5-f391fb0c0e22	Primary Tumor	279	39
TCGA-UCEC	a798a8cc-4e72-4a8c-9e20-74a14deafd12	Blood Derived Normal	138	3
TCGA-UCEC	a7c565fc-c711-4b63-9549-4cd74d1f57c2	Primary Tumor	104	20
TCGA-UCEC	a8079ea5-c37b-4f77-aca0-b043bf420675	Primary Tumor	245	42
TCGA-UCEC	a8f38e37-978b-4435-b676-e8d4c34da909	Blood Derived Normal	370	29
TCGA-UCEC	a8f38e37-978b-4435-b676-e8d4c34da909	Primary Tumor	337	32
TCGA-UCEC	ac1d3946-fe6c-4bd8-b02c-638799cb0f67	Blood Derived Normal	286	30
TCGA-UCEC	ac1d3946-fe6c-4bd8-b02c-638799cb0f67	Primary Tumor	236	30
TCGA-UCEC	adc22472-e31d-419f-aeae-cb01b9423343	Blood Derived Normal	66	3
TCGA-UCEC	adc22472-e31d-419f-aeae-cb01b9423343	Primary Tumor	78	7
TCGA-UCEC	af37d8f0-fea0-47f6-be0a-2fb55a5da5c4	Blood Derived Normal	386	34
TCGA-UCEC	af37d8f0-fea0-47f6-be0a-2fb55a5da5c4	Primary Tumor	466	36
TCGA-UCEC	b045f24b-f822-4df9-9ffa-47308edcec8c	Blood Derived Normal	500	47
TCGA-UCEC	b045f24b-f822-4df9-9ffa-47308edcec8c	Primary Tumor	386	25
TCGA-UCEC	b4a520ae-f259-48c8-823e-c10b9b8a133a	Blood Derived Normal	266	24
TCGA-UCEC	b4a520ae-f259-48c8-823e-c10b9b8a133a	Primary Tumor	201	25
TCGA-UCEC	b6819b52-6f01-4011-9bd3-a1a00397e0c9	Blood Derived Normal	754	116
TCGA-UCEC	b6819b52-6f01-4011-9bd3-a1a00397e0c9	Primary Tumor	302	27
TCGA-UCEC	b8588e0f-aad6-4ded-845e-3cff67a48d8f	Blood Derived Normal	229	29
TCGA-UCEC	b8588e0f-aad6-4ded-845e-3cff67a48d8f	Primary Tumor	192	12
TCGA-UCEC	bd4284a7-260d-48b3-9b48-a1c578c30d27	Blood Derived Normal	307	42
TCGA-UCEC	bd4284a7-260d-48b3-9b48-a1c578c30d27	Primary Tumor	204	17
TCGA-UCEC	bf632368-8ce7-4b4b-8842-d1b1801e62ef	Blood Derived Normal	403	33
TCGA-UCEC	bf632368-8ce7-4b4b-8842-d1b1801e62ef	Primary Tumor	470	33
TCGA-UCEC	c350b53b-3c27-4b9e-8b57-d7b6a1205a1f	Blood Derived Normal	390	39
TCGA-UCEC	c350b53b-3c27-4b9e-8b57-d7b6a1205a1f	Primary Tumor	309	36
TCGA-UCEC	cbe0bd4a-02b7-43e7-b08e-2b0f13560eaf	Blood Derived Normal	646	68
TCGA-UCEC	cbe0bd4a-02b7-43e7-b08e-2b0f13560eaf	Primary Tumor	378	27
TCGA-UCEC	cc058b8c-df40-4f9e-88e3-3d1131b22b41	Blood Derived Normal	196	27
TCGA-UCEC	cca5717d-226d-4390-a99b-c7aed6d9d70e	Blood Derived Normal	233	20
TCGA-UCEC	cca5717d-226d-4390-a99b-c7aed6d9d70e	Primary Tumor	342	46
TCGA-UCEC	d129ebb4-db21-4342-8d9b-318a67aefa56	Blood Derived Normal	409	38
TCGA-UCEC	d129ebb4-db21-4342-8d9b-318a67aefa56	Primary Tumor	415	29
TCGA-UCEC	d7258a64-3ea0-40fc-b3f4-b581a1725fff	Blood Derived Normal	74	13
TCGA-UCEC	d77e4dbc-b239-4742-8cb7-efd427010d13	Blood Derived Normal	135	17
TCGA-UCEC	d77e4dbc-b239-4742-8cb7-efd427010d13	Primary Tumor	194	26
TCGA-UCEC	db21fccf-40cb-4235-a34d-336a03b8c8f4	Blood Derived Normal	193	11
TCGA-UCEC	db21fccf-40cb-4235-a34d-336a03b8c8f4	Primary Tumor	293	34
TCGA-UCEC	e1e8dc66-467c-48a5-be56-3db4f665b9f1	Blood Derived Normal	242	34
TCGA-UCEC	e1e8dc66-467c-48a5-be56-3db4f665b9f1	Primary Tumor	184	14
TCGA-UCEC	e56c6abc-b36c-4667-a347-0a541ce4791d	Blood Derived Normal	780	69
TCGA-UCEC	e56c6abc-b36c-4667-a347-0a541ce4791d	Primary Tumor	429	33
TCGA-UCEC	e8909bdf-460c-4291-8e9b-7be12f343eae	Blood Derived Normal	530	42
TCGA-UCEC	e8909bdf-460c-4291-8e9b-7be12f343eae	Primary Tumor	414	42
TCGA-UCEC	ec7a9d74-8b3f-4747-8926-1739a016ab2b	Blood Derived Normal	285	29
TCGA-UCEC	ec7a9d74-8b3f-4747-8926-1739a016ab2b	Primary Tumor	451	38
TCGA-UCEC	f17e446a-c145-45be-8335-a856acb0b9b8	Blood Derived Normal	768	76
TCGA-UCEC	f17e446a-c145-45be-8335-a856acb0b9b8	Primary Tumor	435	29
TCGA-UCEC	f47df5f9-7c60-4b1a-b574-7036245af341	Blood Derived Normal	167	9
TCGA-UCEC	f7e06a10-74ca-4f52-a944-b3f22c016998	Blood Derived Normal	426	42
TCGA-UCEC	f7e06a10-74ca-4f52-a944-b3f22c016998	Primary Tumor	369	37
TCGA-UCEC	fe5f4822-37a3-4f9e-8d33-8b9f36bf6895	Blood Derived Normal	2317	355
TCGA-UCEC	fe5f4822-37a3-4f9e-8d33-8b9f36bf6895	Primary Tumor	367	11
